Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   240.44,    10.00,    41.18,   -96.44,  1274.00,   761.02,  1499.20,    23.14,   385.23,    55.70,     1.40,     3.37, 0,     1.62,     1.62,     0.54,     0.74,     9.00,     9.00,     0.83,     0.83,    0.96,    55.59,    57.43,     1.25,   23.44,     1.81,   163.69,     1.84,     0.15,     5.08,    85.18,   830.47,   307.97,     1.30,    2.07,    0.00,    0.00,  343.27,   163.69,     0.00,     0.00,     0.00,     0.00,    -0.71,    13.34,     0.17,     0.50,     0.50,  385.60,    0.54,  385.60,  325.91,    11.59,     4.92,    18.26,     0.79,     0.91,    84.85,   860.42,   775.57,   711.52,     0.46, 1499.20,  747.02,  752.18, 1499.20,     0.66,   389.15,     66.81,  460.54,   78.92
maize,   240.48,    11.00,    41.18,   -96.44,  1275.00,   846.60,  1667.80,    24.72,   378.86,    46.10,     1.63,     3.37, 0,     2.05,     2.05,     0.51,     0.74,     9.00,     9.00,     0.83,     0.83,    0.97,    67.95,    69.86,     1.68,   24.13,     1.96,   135.79,     1.91,     0.17,     6.80,   103.68,   933.01,   305.76,     1.34,    2.03,    0.00,    0.00,  331.33,   135.79,     0.00,     0.00,     0.00,     0.00,    -0.29,    13.34,     0.17,     0.44,     0.56,  424.50,    0.54,  424.50,  362.57,    11.59,     4.92,    18.26,     0.85,     1.01,    85.65,   931.55,   845.90,   787.07,     0.46, 1667.80,  726.09,  941.71, 1667.80,     0.56,   421.40,     60.49,  496.99,   67.22
maize,   240.52,    12.00,    41.18,   -96.44,  1276.00,   874.42,  1722.60,    25.61,   378.02,    49.00,     2.18,     3.37, 0,     2.19,     2.19,     0.49,     0.74,     9.00,     9.00,     0.83,     0.83,    0.98,    72.07,    74.06,     1.67,   24.90,     2.26,   142.10,     1.99,     0.18,     7.29,   109.98,   978.38,   296.49,     1.35,    2.02,    0.00,    0.00,  334.43,   142.10,     0.00,     0.00,     0.00,     0.00,     0.20,    13.34,     0.17,     0.40,     0.60,  438.04,    0.54,  438.04,  374.48,    11.59,     4.92,    18.26,     0.85,     1.02,    85.71,   937.75,   852.04,   812.52,     0.46, 1722.60,  695.37, 1027.23, 1722.60,     0.55,   424.21,     59.87,  500.16,   66.09
maize,   240.56,    13.00,    41.18,   -96.44,  1277.00,   845.43,  1665.50,    26.67,   374.90,    51.40,     2.45,     3.36, 0,     2.24,     2.24,     0.50,     0.75,     9.00,     9.00,     0.83,     0.83,    1.00,    73.14,    75.23,     1.70,   25.78,     2.40,   146.95,     2.09,     0.19,     7.57,   111.78,   969.31,   285.72,     1.31,    2.05,    0.00,    0.00,  333.17,   146.95,     0.00,     0.00,     0.00,     0.00,     0.64,    13.34,     0.17,     0.40,     0.60,  427.23,    0.54,  427.23,  362.07,    11.59,     4.92,    18.26,     0.81,     0.94,    85.04,   878.54,   793.50,   789.30,     0.46, 1665.50,  670.38,  995.12, 1665.50,     0.63,   397.37,     65.33,  469.81,   76.17
maize,   240.60,    14.00,    41.18,   -96.44,  1278.00,   730.61,  1439.30,    27.20,   371.28,    53.00,     2.70,     3.36, 0,     2.19,     2.19,     0.53,     0.75,     9.00,     9.00,     0.83,     0.83,    1.03,    71.15,    73.28,     1.69,   26.14,     2.52,   149.16,     2.13,     0.18,     7.35,   108.95,   849.77,   280.42,     1.23,    2.13,    0.00,    0.00,  332.61,   149.16,     0.00,     0.00,     0.00,     0.00,     0.98,    13.34,     0.17,     0.47,     0.53,  375.73,    0.55,  375.73,  312.89,    11.59,     4.92,    18.26,     0.71,     0.79,    83.45,   758.51,   675.06,   688.62,     0.45, 1439.30,  675.05,  764.25, 1439.30,     0.78,   342.87,     73.38,  408.24,   91.60
maize,   240.65,    15.00,    41.18,   -96.44,  1279.00,   486.80,   959.00,    27.06,   367.14,    54.40,     2.63,     3.36, 0,     1.97,     1.97,     0.65,     0.77,     9.00,     9.00,     0.83,     0.83,    0.94,    76.46,    78.49,     1.63,   25.27,     2.49,   151.23,     2.03,     0.21,     6.98,   116.77,   535.18,   250.84,     1.09,    2.27,    0.00,    0.00,  325.03,   151.23,     0.00,     0.00,     0.00,     0.00,     1.22,    13.34,     0.17,     0.66,     0.34,  256.84,    0.55,  256.84,  208.48,    11.59,     4.92,    18.26,     0.58,     0.62,    80.40,   587.36,   506.96,   465.32,     0.45,  959.00,  631.07,  327.93,  959.00,     0.95,   264.88,     77.75,  320.20,  101.92
maize,   240.69,    16.00,    41.18,   -96.44,  1280.00,   300.81,   592.60,    26.32,   364.45,    58.20,     2.36,     3.36, 0,     0.76,     0.76,     0.73,     0.80,     9.00,     9.00,     0.83,     0.83,    1.04,    26.99,    29.10,     1.43,   26.06,     2.36,   164.44,     2.12,     0.07,     2.94,    43.32,   341.53,   174.22,     0.86,    2.50,    0.00,    0.00,  348.76,   164.44,     0.00,     0.00,     0.00,     0.00,     1.43,    13.34,     0.17,     0.75,     0.25,  164.60,    0.56,  164.60,  128.83,    11.59,     4.92,    18.26,     0.41,     0.43,    74.41,   380.68,   306.27,   293.43,     0.44,  592.60,  446.20,  146.40,  592.60,     1.14,   169.97,     71.36,  212.79,   95.56
maize,   241.31,     7.00,    41.18,   -96.44,  1281.00,   234.31,   461.60,    21.40,   410.07,    80.80,     2.58,     3.33, 0,     0.76,     0.76,     0.77,     0.81,     9.00,     9.00,     0.83,     0.83,    2.00,    14.04,    15.74,     0.49,   22.05,     2.46,   248.88,     1.70,     0.04,     0.82,    23.64,   251.98,   147.05,     0.79,    2.54,    0.00,    0.00,  402.26,   248.88,     0.00,     0.00,     0.00,     0.00,    -1.45,    13.29,     0.17,     0.82,     0.18,  129.46,    0.56,  129.46,  100.35,    11.59,     4.94,    18.24,     0.38,     0.39,    72.56,   336.66,   264.10,   229.81,     0.44,  461.60,  376.89,   84.71,  461.60,     1.18,   149.51,     68.21,  189.48,   91.39
maize,   241.35,     8.00,    41.18,   -96.44,  1282.00,   435.23,   857.40,    23.96,   398.65,    75.80,     3.32,     3.33, 0,     0.00,     0.00,     0.67,     0.77,     9.00,     9.00,     0.83,     0.83,    2.00, -189648.31, -189646.24,     0.72,   25.67,     2.79, 17942610.49,     2.07,     0.01,     0.18, -284986.38,   473.83,   237.20,     1.05,    2.28,    0.00,    0.00,93357.64, 17942610.49,     0.00,     0.00,     0.00,     0.00,    -1.26,    13.29,     0.17,     0.70,     0.30,  231.09,    0.55,  231.09,  186.39,    11.59,     4.94,    18.24,     0.55,     0.58,    79.50,   547.61,   468.10,   417.48,     0.45,  857.40,  596.17,  261.23,  857.40,     0.99,   246.60,     77.53,  299.54,  102.32
maize,   241.40,     9.00,    41.18,   -96.44,  1283.00,   611.52,  1204.70,    26.07,   391.21,    71.60,     3.75,     3.33, 0,     1.25,     1.25,     0.60,     0.75,     9.00,     9.00,     0.83,     0.83,    1.09,    38.43,    40.61,     0.96,   26.64,     2.97,   205.13,     2.18,     0.11,     3.49,    61.07,   663.29,   291.58,     1.21,    2.12,    0.00,    0.00,  373.49,   205.13,     0.00,     0.00,     0.00,     0.00,    -1.02,    13.29,     0.17,     0.60,     0.40,  315.95,    0.55,  315.95,  261.89,    11.59,     4.94,    18.24,     0.69,     0.76,    82.96,   726.83,   643.87,   577.84,     0.45, 1204.70,  717.96,  486.74, 1204.70,     0.81,   328.32,     74.83,  391.78,   94.57
maize,   241.44,    10.00,    41.18,   -96.44,  1284.00,   750.46,  1478.40,    27.70,   384.59,    69.10,     2.56,     3.32, 0,     1.72,     1.72,     0.54,     0.74,     9.00,     9.00,     0.83,     0.83,    1.03,    54.23,    56.56,     1.15,   27.86,     2.45,   191.95,     2.33,     0.16,     5.19,    85.10,   818.06,   312.34,     1.29,    2.03,    0.00,    0.00,  354.32,   191.95,     0.00,     0.00,     0.00,     0.00,    -0.71,    13.29,     0.17,     0.51,     0.49,  380.42,    0.54,  380.42,  321.39,    11.59,     4.94,    18.24,     0.79,     0.91,    84.75,   857.25,   772.50,   701.81,     0.46, 1478.40,  752.09,  726.31, 1478.40,     0.66,   387.55,     67.07,  458.66,   79.46
maize,   241.48,    11.00,    41.18,   -96.44,  1285.00,   831.68,  1638.40,    29.02,   381.55,    64.80,     1.78,     3.32, 0,     2.04,     2.04,     0.51,     0.74,     9.00,     9.00,     0.83,     0.83,    1.03,    63.51,    65.94,     1.41,   28.65,     2.05,   179.73,     2.43,     0.19,     6.45,    99.27,   912.84,   312.93,     1.33,    1.99,    0.00,    0.00,  339.04,   179.73,     0.00,     0.00,     0.00,     0.00,    -0.29,    13.29,     0.17,     0.45,     0.55,  417.22,    0.54,  417.22,  356.17,    11.59,     4.94,    18.24,     0.84,     1.00,    85.56,   928.17,   842.61,   773.40,     0.46, 1638.40,  739.74,  898.66, 1638.40,     0.57,   419.69,     60.85,  494.99,   67.92
maize,   241.52,    12.00,    41.18,   -96.44,  1286.00,   853.71,  1681.80,    29.93,   380.30,    59.80,     1.76,     3.32, 0,     2.30,     2.30,     0.50,     0.74,     9.00,     9.00,     0.83,     0.83,    1.08,    67.92,    70.40,     1.70,   29.04,     2.04,   169.21,     2.48,     0.20,     7.38,   106.05,   947.40,   306.93,     1.34,    1.98,    0.00,    0.00,  334.57,   169.21,     0.00,     0.00,     0.00,     0.00,     0.20,    13.29,     0.17,     0.43,     0.57,  427.90,    0.54,  427.90,  365.61,    11.59,     4.94,    18.24,     0.85,     1.01,    85.61,   934.05,   848.44,   793.51,     0.46, 1681.80,  719.25,  962.55, 1681.80,     0.56,   422.35,     60.27,  498.00,   66.86
maize,   241.56,    13.00,    41.18,   -96.44,  1287.00,   821.32,  1618.00,    30.24,   379.55,    60.30,     2.09,     3.32, 0,     0.00,     0.00,     0.51,     0.74,     9.00,     9.00,     0.83,     0.83,    2.00, -167171.28, -167168.12,     1.71,   33.72,     2.22, 15837423.51,     3.16,     0.01,     0.45, -251957.88,   930.90,   297.36,     1.30,    2.01,    0.00,    0.00,103655.69, 15837423.51,     0.00,     0.00,     0.00,     0.00,     0.64,    13.29,     0.17,     0.43,     0.57,  415.29,    0.54,  415.29,  351.74,    11.59,     4.94,    18.24,     0.80,     0.93,    84.93,   874.45,   789.52,   767.03,     0.46, 1618.00,  698.38,  919.62, 1618.00,     0.64,   395.34,     65.69,  467.46,   76.88
maize,   241.60,    14.00,    41.18,   -96.44,  1288.00,   719.54,  1417.50,    30.42,   377.04,    59.80,     2.31,     3.32, 0,     0.00,     0.00,     0.54,     0.75,     9.00,     9.00,     0.83,     0.83,    2.00, -172346.11, -172343.00,     1.75,   33.45,     2.33, 16322463.67,     3.11,     0.01,     0.43, -259912.70,   835.74,   284.65,     1.23,    2.09,    0.00,    0.00,101653.14, 16322463.67,     0.00,     0.00,     0.00,     0.00,     0.97,    13.29,     0.17,     0.48,     0.52,  370.27,    0.55,  370.27,  308.15,    11.59,     4.94,    18.24,     0.71,     0.79,    83.33,   753.98,   670.65,   678.42,     0.45, 1417.50,  680.58,  736.92, 1417.50,     0.78,   340.66,     73.60,  405.69,   92.08
maize,   241.65,    15.00,    41.18,   -96.44,  1289.00,   591.62,  1165.50,    30.17,   377.83,    57.70,     3.35,     3.31, 0,     0.00,     0.00,     0.57,     0.77,     9.00,     9.00,     0.83,     0.83,    2.00, -180300.14, -180297.18,     1.81,   32.44,     2.81, 17057782.95,     2.96,     0.01,     0.41, -272071.06,   742.64,   245.88,     1.08,    2.23,    0.00,    0.00,88358.06, 17057782.95,     0.00,     0.00,     0.00,     0.00,     1.22,    13.29,     0.17,     0.51,     0.49,  312.37,    0.55,  312.37,  253.37,    11.59,     4.94,    18.24,     0.58,     0.61,    80.24,   582.41,   502.17,   565.74,     0.45, 1165.50,  595.83,  569.67, 1165.50,     0.96,   262.51,     77.73,  317.46,  102.00
maize,   241.69,    16.00,    41.18,   -96.44,  1290.00,   390.36,   769.00,    28.73,   379.88,    54.90,     4.29,     3.31, 0,     0.00,     0.00,     0.64,     0.80,     9.00,     9.00,     0.83,     0.83,    2.00, -194130.61, -194127.98,     1.78,   30.20,     3.18, 18355206.23,     2.63,     0.01,     0.36, -293117.15,   539.46,   185.71,     0.85,    2.46,    0.00,    0.00,84089.78, 18355206.23,     0.00,     0.00,     0.00,     0.00,     1.42,    13.29,     0.17,     0.60,     0.40,  213.81,    0.56,  213.81,  167.17,    11.59,     4.94,    18.24,     0.41,     0.42,    74.16,   375.45,   301.29,   380.99,     0.44,  769.00,  462.40,  306.60,  769.00,     1.15,   167.48,     70.99,  209.91,   95.09
maize,   242.31,     7.00,    41.18,   -96.44,  1291.00,    61.37,   120.90,    17.65,   407.67,    76.20,     2.52,     3.28, 0,     0.00,     0.00,     0.87,     0.87,     9.00,     9.00,     0.83,     0.83,    0.99, -450017.38, -450016.03,     0.48,   17.87,     2.44, 42608170.64,     1.35,     0.01,     0.09, -685638.61,    47.10,    47.10,     0.79,    2.49,    0.00,    0.00,253594.12, 42608170.64,     0.00,     0.00,     0.00,     0.00,    -1.45,    13.25,     0.16,     1.00,     0.00,   33.93,    0.56,   33.93,   26.28,    11.58,     4.96,    18.21,     0.38,     0.39,    72.37,   333.52,   261.16,    60.21,     0.44,  120.90,  120.90,    0.00,  120.90,     1.19,   147.99,     67.92,  187.71,   91.01
maize,   242.35,     8.00,    41.18,   -96.44,  1292.00,   208.63,   411.00,    18.41,   401.20,    73.60,     2.82,     3.28, 0,     0.13,     0.13,     0.80,     0.81,     9.00,     9.00,     0.83,     0.83,    0.99,     3.93,     5.37,     0.56,   19.12,     2.58,   273.52,     1.45,     0.02,     0.32,     8.19,   173.37,   152.14,     1.04,    2.24,    0.00,    0.00,  399.11,   273.52,     0.00,     0.00,     0.00,     0.00,    -1.25,    13.25,     0.16,     0.94,     0.06,  110.82,    0.55,  110.82,   89.35,    11.58,     4.96,    18.21,     0.55,     0.58,    79.38,   544.50,   465.12,   200.17,     0.45,  411.00,  387.65,   23.35,  411.00,     0.99,   245.07,     77.47,  297.76,  102.30
maize,   242.40,     9.00,    41.18,   -96.44,  1293.00,   406.24,   800.30,    20.11,   386.87,    64.00,     3.34,     3.28, 0,     0.60,     0.60,     0.71,     0.76,     9.00,     9.00,     0.83,     0.83,    1.01,    21.17,    22.76,     0.85,   20.85,     2.80,   194.13,     1.59,     0.06,     1.67,    34.72,   375.40,   257.43,     1.20,    2.08,    0.00,    0.00,  376.52,   194.13,     0.00,     0.00,     0.00,     0.00,    -1.01,    13.25,     0.16,     0.81,     0.19,  209.98,    0.55,  209.98,  173.98,    11.58,     4.96,    18.21,     0.69,     0.76,    82.85,   723.71,   640.86,   383.95,     0.45,  800.30,  646.28,  154.02,  800.30,     0.82,   326.76,     74.95,  389.96,   94.86
maize,   242.44,    10.00,    41.18,   -96.44,  1294.00,   320.00,   630.40,    20.47,   383.33,    61.50,     2.72,     3.28, 0,     0.69,     0.69,     0.76,     0.78,     9.00,     9.00,     0.83,     0.83,    0.98,    26.22,    27.80,     0.93,   20.70,     2.53,   182.68,     1.58,     0.07,     1.98,    42.44,   265.30,   227.83,     1.29,    1.99,    0.00,    0.00,  369.13,   182.68,     0.00,     0.00,     0.00,     0.00,    -0.70,    13.25,     0.16,     0.91,     0.09,  162.29,    0.54,  162.29,  137.04,    11.58,     4.96,    18.21,     0.79,     0.90,    84.65,   854.03,   769.37,   299.33,     0.46,  630.40,  576.71,   53.69,  630.40,     0.67,   385.92,     67.34,  456.76,   79.99
maize,   242.48,    11.00,    41.18,   -96.44,  1295.00,   291.93,   575.10,    20.57,   380.63,    61.40,     2.22,     3.27, 0,     0.53,     0.53,     0.77,     0.78,     9.00,     9.00,     0.83,     0.83,    0.98,    20.19,    21.79,     0.93,   20.92,     2.29,   185.23,     1.60,     0.05,     1.62,    33.28,   234.90,   215.13,     1.33,    1.95,    0.00,    0.00,  368.53,   185.23,     0.00,     0.00,     0.00,     0.00,    -0.28,    13.25,     0.16,     0.95,     0.05,  146.52,    0.54,  146.52,  125.02,    11.58,     4.96,    18.21,     0.84,     1.00,    85.46,   924.72,   839.26,   271.55,     0.46,  575.10,  545.56,   29.54,  575.10,     0.57,   417.95,     61.21,  492.95,   68.62
maize,   242.52,    12.00,    41.18,   -96.44,  1296.00,   341.17,   672.10,    21.13,   377.59,    60.90,     1.77,     3.27, 0,     0.50,     0.50,     0.75,     0.77,     9.00,     9.00,     0.83,     0.83,    0.98,    18.24,    19.92,     0.98,   21.77,     2.04,   184.31,     1.68,     0.05,     1.61,    30.44,   282.12,   242.42,     1.33,    1.94,    0.00,    0.00,  365.34,   184.31,     0.00,     0.00,     0.00,     0.00,     0.20,    13.25,     0.16,     0.91,     0.09,  171.10,    0.54,  171.10,  146.11,    11.58,     4.96,    18.21,     0.84,     1.01,    85.51,   930.28,   844.77,   317.21,     0.46,  672.10,  612.57,   59.53,  672.10,     0.56,   420.46,     60.67,  495.79,   67.63
maize,   242.56,    13.00,    41.18,   -96.44,  1297.00,   340.51,   670.80,    21.38,   374.40,    61.40,     1.68,     3.27, 0,     0.43,     0.43,     0.75,     0.77,     9.00,     9.00,     0.83,     0.83,    0.98,    15.27,    16.98,     0.98,   22.16,     1.99,   187.47,     1.71,     0.04,     1.43,    25.97,   285.21,   239.46,     1.30,    1.97,    0.00,    0.00,  363.88,   187.47,     0.00,     0.00,     0.00,     0.00,     0.64,    13.25,     0.16,     0.90,     0.10,  172.28,    0.54,  172.28,  145.83,    11.58,     4.96,    18.21,     0.80,     0.93,    84.82,   870.28,   785.45,   318.10,     0.46,  670.80,  604.60,   66.20,  670.80,     0.65,   393.28,     66.05,  465.06,   77.58
maize,   242.60,    14.00,    41.18,   -96.44,  1298.00,   569.54,  1122.00,    22.30,   369.73,    60.90,     2.31,     3.27, 0,     0.56,     0.56,     0.62,     0.74,     9.00,     9.00,     0.83,     0.83,    1.01,    18.03,    19.90,     1.05,   23.75,     2.33,   180.24,     1.87,     0.05,     1.96,    30.44,   590.19,   299.01,     1.22,    2.05,    0.00,    0.00,  359.14,   180.24,     0.00,     0.00,     0.00,     0.00,     0.97,    13.25,     0.16,     0.65,     0.35,  293.27,    0.55,  293.27,  243.91,    11.58,     4.96,    18.21,     0.71,     0.78,    83.20,   749.37,   666.17,   537.18,     0.45, 1122.00,  734.14,  387.86, 1122.00,     0.79,   338.42,     73.82,  403.09,   92.56
maize,   242.65,    15.00,    41.18,   -96.44,  1299.00,   611.57,  1204.80,    23.11,   368.02,    60.00,     2.39,     3.27, 0,     1.13,     1.13,     0.55,     0.77,     9.00,     9.00,     0.83,     0.83,    1.02,    37.67,    39.55,     1.13,   23.89,     2.37,   167.54,     1.88,     0.10,     3.74,    60.55,   796.32,   240.19,     1.08,    2.19,    0.00,    0.00,  346.26,   167.54,     0.00,     0.00,     0.00,     0.00,     1.22,    13.25,     0.16,     0.47,     0.53,  323.14,    0.55,  323.14,  261.91,    11.58,     4.96,    18.21,     0.57,     0.61,    80.08,   577.38,   497.30,   585.05,     0.45, 1204.80,  570.74,  634.06, 1204.80,     0.96,   260.10,     77.70,  314.69,  102.07
maize,   242.69,    16.00,    41.18,   -96.44,  1300.00,   411.73,   811.10,    23.08,   366.40,    60.40,     1.99,     3.26, 0,     0.96,     0.96,     0.62,     0.80,     9.00,     9.00,     0.83,     0.83,    1.06,    33.31,    35.15,     1.12,   23.51,     2.16,   168.92,     1.84,     0.09,     3.16,    53.85,   606.39,   183.11,     0.84,    2.42,    0.00,    0.00,  345.31,   168.92,     0.00,     0.00,     0.00,     0.00,     1.42,    13.25,     0.16,     0.55,     0.45,  225.74,    0.56,  225.74,  176.33,    11.58,     4.96,    18.21,     0.41,     0.42,    73.90,   370.14,   296.25,   402.07,     0.44,  811.10,  447.82,  363.28,  811.10,     1.15,   164.96,     70.60,  206.99,   94.59
maize,   243.31,     7.00,    41.18,   -96.44,  1301.00,    89.04,   175.40,    16.01,   393.48,    87.40,     1.81,     3.23, 0,     0.64,     0.64,     0.85,     0.85,     9.00,     9.00,     0.83,     0.83,    0.99,    27.35,    28.57,     0.23,   16.03,     2.06,   234.60,     1.22,     0.10,     0.63,    44.16,    69.03,    69.03,     0.78,    2.45,    0.00,    0.00,  375.32,   234.60,     0.00,     0.00,     0.00,     0.00,    -1.44,    13.21,     0.16,     1.00,     0.00,   49.25,    0.56,   49.25,   38.13,    11.58,     4.97,    18.18,     0.37,     0.38,    72.17,   330.37,   258.19,    87.38,     0.44,  175.40,  175.40,    0.00,  175.40,     1.19,   146.47,     67.63,  185.92,   90.63
maize,   243.35,     8.00,    41.18,   -96.44,  1302.00,   159.04,   313.30,    16.82,   388.02,    84.50,     2.18,     3.23, 0,     0.13,     0.13,     0.83,     0.83,     9.00,     9.00,     0.83,     0.83,    0.97,     4.27,     5.58,     0.30,   17.44,     2.26,   270.85,     1.32,     0.02,     0.22,     8.64,   125.26,   122.73,     1.04,    2.19,    0.00,    0.00,  385.44,   270.85,     0.00,     0.00,     0.00,     0.00,    -1.25,    13.21,     0.16,     0.99,     0.01,   84.51,    0.55,   84.51,   68.11,    11.58,     4.97,    18.18,     0.54,     0.57,    79.25,   541.35,   462.10,   152.62,     0.45,  313.30,  310.53,    2.77,  313.30,     1.00,   243.53,     77.40,  295.96,  102.28
maize,   243.40,     9.00,    41.18,   -96.44,  1303.00,   327.46,   645.10,    17.91,   384.27,    80.90,     3.31,     3.23, 0,     0.26,     0.26,     0.75,     0.78,     9.00,     9.00,     0.83,     0.83,    0.99,     8.97,    10.40,     0.39,   18.94,     2.79,   242.23,     1.43,     0.03,     0.53,    16.10,   286.61,   226.66,     1.19,    2.04,    0.00,    0.00,  379.87,   242.23,     0.00,     0.00,     0.00,     0.00,    -1.01,    13.21,     0.16,     0.88,     0.12,  169.33,    0.55,  169.33,  140.24,    11.58,     4.97,    18.18,     0.68,     0.75,    82.74,   720.54,   637.80,   309.57,     0.45,  645.10,  567.06,   78.04,  645.10,     0.82,   325.18,     75.07,  388.11,   95.15
maize,   243.44,    10.00,    41.18,   -96.44,  1304.00,   626.85,  1234.90,    19.56,   377.54,    75.70,     3.23,     3.23, 0,     0.79,     0.79,     0.61,     0.73,     9.00,     9.00,     0.83,     0.83,    0.98,    26.50,    28.11,     0.55,   21.04,     2.76,   209.42,     1.61,     0.08,     1.92,    43.53,   637.32,   325.66,     1.28,    1.95,    0.00,    0.00,  364.37,   209.42,     0.00,     0.00,     0.00,     0.00,    -0.69,    13.21,     0.16,     0.64,     0.36,  318.06,    0.54,  318.06,  268.46,    11.58,     4.97,    18.18,     0.78,     0.90,    84.56,   850.74,   766.18,   586.51,     0.46, 1234.90,  789.47,  445.43, 1234.90,     0.67,   384.26,     67.60,  454.82,   80.52
maize,   243.48,    11.00,    41.18,   -96.44,  1305.00,   845.08,  1664.80,    21.26,   373.92,    68.50,     2.97,     3.23, 0,     1.64,     1.64,     0.50,     0.74,     9.00,     9.00,     0.83,     0.83,    0.99,    53.04,    54.77,     0.80,   22.29,     2.64,   185.85,     1.73,     0.16,     4.23,    84.88,   947.57,   311.48,     1.32,    1.91,    0.00,    0.00,  346.43,   185.85,     0.00,     0.00,     0.00,     0.00,    -0.28,    13.21,     0.16,     0.43,     0.57,  424.38,    0.54,  424.38,  361.91,    11.58,     4.97,    18.18,     0.84,     0.99,    85.36,   921.20,   835.84,   786.29,     0.46, 1664.80,  716.35,  948.45, 1664.80,     0.58,   416.17,     61.58,  490.88,   69.33
maize,   243.52,    12.00,    41.18,   -96.44,  1306.00,   662.79,  1305.70,    21.27,   368.48,    65.60,     3.10,     3.22, 0,     2.43,     2.43,     0.60,     0.73,     9.00,     9.00,     0.83,     0.83,    0.97,    84.36,    85.96,     0.87,   20.93,     2.70,   173.43,     1.60,     0.27,     5.45,   133.30,   662.62,   341.64,     1.32,    1.90,    0.00,    0.00,  325.69,   173.43,     0.00,     0.00,     0.00,     0.00,     0.20,    13.21,     0.16,     0.63,     0.37,  332.58,    0.54,  332.58,  283.85,    11.58,     4.97,    18.18,     0.84,     1.00,    85.41,   926.43,   841.02,   616.43,     0.46, 1305.70,  825.67,  480.03, 1305.70,     0.57,   418.54,     61.07,  493.55,   68.41
maize,   243.56,    13.00,    41.18,   -96.44,  1307.00,   872.74,  1719.30,    22.60,   366.95,    60.80,     3.30,     3.22, 0,     1.59,     1.59,     0.48,     0.76,     9.00,     9.00,     0.83,     0.83,    1.00,    50.33,    52.16,     1.07,   23.44,     2.79,   166.77,     1.84,     0.14,     4.79,    80.94,  1044.16,   271.83,     1.29,    1.93,    0.00,    0.00,  342.21,   166.77,     0.00,     0.00,     0.00,     0.00,     0.63,    13.21,     0.16,     0.35,     0.65,  441.82,    0.54,  441.82,  373.76,    11.58,     4.97,    18.18,     0.80,     0.92,    84.71,   866.03,   781.31,   815.58,     0.46, 1719.30,  604.83, 1114.47, 1719.30,     0.65,   391.19,     66.41,  462.63,   78.29
maize,   243.60,    14.00,    41.18,   -96.44,  1308.00,   766.95,  1510.90,    23.20,   366.38,    57.40,     2.83,     3.22, 0,     1.88,     1.88,     0.50,     0.76,     9.00,     9.00,     0.83,     0.83,    1.02,    60.71,    62.54,     1.21,   23.34,     2.58,   157.90,     1.83,     0.17,     5.61,    97.10,   946.33,   266.79,     1.21,    2.01,    0.00,    0.00,  334.15,   157.90,     0.00,     0.00,     0.00,     0.00,     0.96,    13.21,     0.16,     0.40,     0.60,  395.17,    0.55,  395.17,  328.46,    11.58,     4.97,    18.18,     0.70,     0.78,    83.07,   744.68,   661.60,   723.63,     0.45, 1510.90,  609.37,  901.53, 1510.90,     0.79,   336.15,     74.04,  400.46,   93.04
maize,   243.65,    15.00,    41.18,   -96.44,  1309.00,   632.13,  1245.30,    23.44,   367.36,    54.80,     2.91,     3.22, 0,     1.70,     1.70,     0.53,     0.77,     9.00,     9.00,     0.83,     0.83,    0.99,    59.41,    61.23,     1.30,   23.30,     2.62,   151.72,     1.82,     0.16,     5.50,    95.13,   856.19,   231.17,     1.07,    2.15,    0.00,    0.00,  336.26,   151.72,     0.00,     0.00,     0.00,     0.00,     1.21,    13.21,     0.16,     0.43,     0.57,  334.24,    0.55,  334.24,  270.72,    11.58,     4.97,    18.18,     0.57,     0.60,    79.91,   572.27,   492.36,   604.96,     0.45, 1245.30,  536.93,  708.37, 1245.30,     0.97,   257.66,     77.66,  311.87,  102.13
